sample_id,true_label,pred_label,pred_prob,latency_ms,cpu_usage_percent,ram_usage_mb
195,1,1,0.5633014249307392,5.073899985291064,0.0,141.8359375
196,1,1,0.5995085199074311,3.7758999969810247,0.0,141.8359375
197,0,1,0.5450957840591378,4.9233000027015805,0.0,141.8359375
198,1,1,0.6093118676113541,5.966900032944977,0.0,141.8359375
199,1,1,0.6530403293380599,3.8174999644979835,0.0,141.8359375
200,1,0,0.47918528412796774,4.615699988789856,0.0,141.8359375
201,1,1,0.5763650467516398,5.044700112193823,0.0,141.8359375
202,0,1,0.5469266070793812,5.930599989369512,104.2,141.8359375
203,1,0,0.48891232601293944,5.180200096219778,0.0,141.8359375
204,0,1,0.566985145781054,5.289499997161329,0.0,141.8359375
205,0,0,0.47797114746799396,5.052300053648651,0.0,141.8359375
206,0,1,0.5256524829148217,3.824800020083785,0.0,141.8359375
207,1,1,0.5802103243047545,6.104799918830395,0.0,141.8359375
208,1,1,0.7038458586657484,4.733299952931702,0.0,141.8359375
209,0,1,0.5150645171920141,3.746100002899766,0.0,141.8359375
210,0,0,0.360006766402608,4.022100009024143,0.0,141.8359375
211,0,0,0.38125945335953804,4.319900064729154,0.0,141.8359375
212,1,1,0.5312908937625014,3.9686999516561627,0.0,141.8359375
213,1,1,0.5890346364130172,3.8768999511376023,0.0,141.8359375
214,0,0,0.34895852086102125,4.306600079871714,0.0,141.8359375
215,0,1,0.5932962242171503,6.556799984537065,97.7,141.8359375
216,1,1,0.698399329671963,5.315499962307513,0.0,141.8359375
217,0,0,0.44911560853267823,4.033600096590817,0.0,141.8359375
218,0,0,0.49779047016309413,7.826799992471933,104.2,141.8359375
219,0,0,0.2954178569307734,5.2677999483421445,0.0,141.8359375
220,0,0,0.48095109930639124,5.059499992057681,0.0,141.8359375
221,1,1,0.5666368702576062,7.00080010574311,97.7,141.8359375
222,0,0,0.4103413309951215,4.081299994140863,0.0,141.8359375
223,0,0,0.38937049664917855,3.9337000343948603,0.0,141.8359375
224,0,0,0.4877949365618903,6.321000051684678,0.0,141.8359375
225,0,1,0.5246894328195244,4.174700006842613,0.0,141.8359375
